crop_year,year,product,province,area_plant_rai,area_harvest_rai,production_ton
2557/58,2558,ข้าวนาปี,มุกดาหาร,492320,484106,185859
2558/59,2559,ข้าวนาปี,มุกดาหาร,486506,472304,181014
2559/60,2560,ข้าวนาปี,มุกดาหาร,489893,477101,183451
2560/61,2561,ข้าวนาปี,มุกดาหาร,492127,458062,174579
2561/62,2562,ข้าวนาปี,มุกดาหาร,488421,467269,184418
2549/50,2550,ข้าวนาปี,ยโสธร,1040614,972527,295622
2550/51,2551,ข้าวนาปี,ยโสธร,1050544,964930,310731
2551/52,2552,ข้าวนาปี,ยโสธร,1054110,985055,306635
2552/53,2553,ข้าวนาปี,ยโสธร,1104642,1038986,323931
2553/54,2554,ข้าวนาปี,ยโสธร,1205690,1149539,401495
2554/55,2555,ข้าวนาปี,ยโสธร,1275014,1082103,440416
2555/56,2556,ข้าวนาปี,ยโสธร,1344229,1108786,401924
2556/57,2557,ข้าวนาปี,ยโสธร,1353976,1219202,444747
2557/58,2558,ข้าวนาปี,ยโสธร,1353231,1258987,465891
2558/59,2559,ข้าวนาปี,ยโสธร,1298953,1240764,438809
2559/60,2560,ข้าวนาปี,ยโสธร,1297553,1238014,442148
2560/61,2561,ข้าวนาปี,ยโสธร,1325697,1162554,413420
2561/62,2562,ข้าวนาปี,ยโสธร,1332068,1261915,459002
2549/50,2550,ข้าวนาปี,อำนาจเจริญ,912251,879530,278789
2550/51,2551,ข้าวนาปี,อำนาจเจริญ,920980,897276,290116
2551/52,2552,ข้าวนาปี,อำนาจเจริญ,918294,883313,279744
2552/53,2553,ข้าวนาปี,อำนาจเจริญ,893733,866021,275729
2553/54,2554,ข้าวนาปี,อำนาจเจริญ,1026936,988432,330673
2554/55,2555,ข้าวนาปี,อำนาจเจริญ,1016762,961089,333498
2555/56,2556,ข้าวนาปี,อำนาจเจริญ,1029901,850905,276627
2556/57,2557,ข้าวนาปี,อำนาจเจริญ,964303,934096,317537
2557/58,2558,ข้าวนาปี,อำนาจเจริญ,963595,893872,308432
2558/59,2559,ข้าวนาปี,อำนาจเจริญ,946121,927536,316857
2559/60,2560,ข้าวนาปี,อำนาจเจริญ,938876,913858,313858
2560/61,2561,ข้าวนาปี,อำนาจเจริญ,971087,923609,324963
2561/62,2562,ข้าวนาปี,อำนาจเจริญ,984396,979608,353962
2549/50,2550,ข้าวนาปี,อุบลราชธานี,3182153,3044758,960100
2550/51,2551,ข้าวนาปี,อุบลราชธานี,3201999,3026142,981684
2551/52,2552,ข้าวนาปี,อุบลราชธานี,3264948,3080598,979196
2552/53,2553,ข้าวนาปี,อุบลราชธานี,3526280,3312990,1079125
2553/54,2554,ข้าวนาปี,อุบลราชธานี,4195067,3913827,1233350
2554/55,2555,ข้าวนาปี,อุบลราชธานี,4273111,4047374,1396344
2555/56,2556,ข้าวนาปี,อุบลราชธานี,4314831,4163693,1432101
2556/57,2557,ข้าวนาปี,อุบลราชธานี,3891535,3680200,1265989
2557/58,2558,ข้าวนาปี,อุบลราชธานี,3862296,3654003,1201818
2558/59,2559,ข้าวนาปี,อุบลราชธานี,3800719,3755055,1239110
2559/60,2560,ข้าวนาปี,อุบลราชธานี,3862476,3779984,1264065
2560/61,2561,ข้าวนาปี,อุบลราชธานี,3898428,3756344,1313057
2561/62,2562,ข้าวนาปี,อุบลราชธานี,3924596,3812967,1382578
2549/50,2550,ข้าวนาปี,ศรีสะเกษ,2261120,2185797,828349
2550/51,2551,ข้าวนาปี,ศรีสะเกษ,2274139,2164636,834940
2551/52,2552,ข้าวนาปี,ศรีสะเกษ,2320840,2200553,830252
2552/53,2553,ข้าวนาปี,ศรีสะเกษ,2621067,2506532,971737
2553/54,2554,ข้าวนาปี,ศรีสะเกษ,3201512,3071352,1229381
2554/55,2555,ข้าวนาปี,ศรีสะเกษ,3099572,2905550,1165126
2555/56,2556,ข้าวนาปี,ศรีสะเกษ,3053537,2933122,1078470
2556/57,2557,ข้าวนาปี,ศรีสะเกษ,3020087,2662661,1042351
2557/58,2558,ข้าวนาปี,ศรีสะเกษ,3001190,2950279,1076541
2558/59,2559,ข้าวนาปี,ศรีสะเกษ,2956173,2886081,1043147
2559/60,2560,ข้าวนาปี,ศรีสะเกษ,2976620,2906182,1056294
2560/61,2561,ข้าวนาปี,ศรีสะเกษ,3000750,2781252,1016850
2561/62,2562,ข้าวนาปี,ศรีสะเกษ,3006706,2840277,1034863
2549/50,2550,ข้าวนาปี,สุรินทร์,2616518,2538840,968064
2550/51,2551,ข้าวนาปี,สุรินทร์,2693019,2582832,969165
2551/52,2552,ข้าวนาปี,สุรินทร์,2729071,2581176,964785
2552/53,2553,ข้าวนาปี,สุรินทร์,2956052,2864335,1065103
2553/54,2554,ข้าวนาปี,สุรินทร์,3246210,3039987,1214083
2554/55,2555,ข้าวนาปี,สุรินทร์,3301794,3083625,1158148
2555/56,2556,ข้าวนาปี,สุรินทร์,3219076,2885634,1093665
2556/57,2557,ข้าวนาปี,สุรินทร์,3173938,2951276,1130219
2557/58,2558,ข้าวนาปี,สุรินทร์,3162849,3106496,1176400
2558/59,2559,ข้าวนาปี,สุรินทร์,3082731,2966323,1145706
2559/60,2560,ข้าวนาปี,สุรินทร์,3070854,2973883,1137952
2560/61,2561,ข้าวนาปี,สุรินทร์,3009967,2907781,1100917
2561/62,2562,ข้าวนาปี,สุรินทร์,3042244,2607326,979686
2549/50,2550,ข้าวนาปี,บุรีรัมย์,2755739,2593929,903330
2550/51,2551,ข้าวนาปี,บุรีรัมย์,2754515,2599329,891588
2551/52,2552,ข้าวนาปี,บุรีรัมย์,2764463,2590460,891960
2552/53,2553,ข้าวนาปี,บุรีรัมย์,2735987,2628564,888811
2553/54,2554,ข้าวนาปี,บุรีรัมย์,3217615,2822273,1187300
2554/55,2555,ข้าวนาปี,บุรีรัมย์,3101609,2987172,1114215
2555/56,2556,ข้าวนาปี,บุรีรัมย์,3056421,2640771,996975
2556/57,2557,ข้าวนาปี,บุรีรัมย์,2735624,2517487,925379
2557/58,2558,ข้าวนาปี,บุรีรัมย์,2761475,2604699,992500
2558/59,2559,ข้าวนาปี,บุรีรัมย์,2724040,2661043,1014771
2559/60,2560,ข้าวนาปี,บุรีรัมย์,2733058,2651795,1016607
2560/61,2561,ข้าวนาปี,บุรีรัมย์,2742248,2557463,960005
2561/62,2562,ข้าวนาปี,บุรีรัมย์,2769234,1992820,674885
2549/50,2550,ข้าวนาปี,มหาสารคาม,1805003,1617113,575335
2550/51,2551,ข้าวนาปี,มหาสารคาม,1804929,1667156,590011
2551/52,2552,ข้าวนาปี,มหาสารคาม,1813923,1674319,573571
2552/53,2553,ข้าวนาปี,มหาสารคาม,1813712,1697738,588526
2553/54,2554,ข้าวนาปี,มหาสารคาม,2102396,1921453,704303
2554/55,2555,ข้าวนาปี,มหาสารคาม,2253259,2051056,777572
2555/56,2556,ข้าวนาปี,มหาสารคาม,2227749,1822023,677252
2556/57,2557,ข้าวนาปี,มหาสารคาม,2158657,1927604,718450
2557/58,2558,ข้าวนาปี,มหาสารคาม,2183398,2095471,770968
2558/59,2559,ข้าวนาปี,มหาสารคาม,2096233,1962748,716286
2559/60,2560,ข้าวนาปี,มหาสารคาม,2070655,1964714,721897
2560/61,2561,ข้าวนาปี,มหาสารคาม,2057752,1795034,639325
2561/62,2562,ข้าวนาปี,มหาสารคาม,2062177,1715062,598858
2549/50,2550,ข้าวนาปี,ร้อยเอ็ด,2581056,2419911,828159
2550/51,2551,ข้าวนาปี,ร้อยเอ็ด,2583581,2333362,834751
2551/52,2552,ข้าวนาปี,ร้อยเอ็ด,2584992,2363475,814866
2552/53,2553,ข้าวนาปี,ร้อยเอ็ด,2739338,2633822,887437
2553/54,2554,ข้าวนาปี,ร้อยเอ็ด,3222284,2929721,1095577
2554/55,2555,ข้าวนาปี,ร้อยเอ็ด,3135476,2599581,986713
2555/56,2556,ข้าวนาปี,ร้อยเอ็ด,3103007,2304416,857215
2556/57,2557,ข้าวนาปี,ร้อยเอ็ด,3086657,2830397,1056596
2557/58,2558,ข้าวนาปี,ร้อยเอ็ด,3077638,2985251,1118021
2558/59,2559,ข้าวนาปี,ร้อยเอ็ด,3035782,2841382,1080710
2559/60,2560,ข้าวนาปี,ร้อยเอ็ด,3060688,2919435,1115943
2560/61,2561,ข้าวนาปี,ร้อยเอ็ด,3075165,2559916,972215
2561/62,2562,ข้าวนาปี,ร้อยเอ็ด,3059709,2662576,939444
2549/50,2550,ข้าวนาปี,กาฬสินธุ์,1294888,1188707,469124
2550/51,2551,ข้าวนาปี,กาฬสินธุ์,1287116,1206837,471780
2551/52,2552,ข้าวนาปี,กาฬสินธุ์,1309470,1226556,464792
2552/53,2553,ข้าวนาปี,กาฬสินธุ์,1291926,1243168,466679
2553/54,2554,ข้าวนาปี,กาฬสินธุ์,1604208,1516504,572702
2554/55,2555,ข้าวนาปี,กาฬสินธุ์,1499235,1333188,494748
2555/56,2556,ข้าวนาปี,กาฬสินธุ์,1584251,1301734,469666
2556/57,2557,ข้าวนาปี,กาฬสินธุ์,1484044,1482381,535701
2557/58,2558,ข้าวนาปี,กาฬสินธุ์,1480070,1460052,535653
2558/59,2559,ข้าวนาปี,กาฬสินธุ์,1439326,1420642,522960
2559/60,2560,ข้าวนาปี,กาฬสินธุ์,1444033,1426292,529582
2560/61,2561,ข้าวนาปี,กาฬสินธุ์,1442455,1257993,463041
2561/62,2562,ข้าวนาปี,กาฬสินธุ์,1470036,1424566,527097
2549/50,2550,ข้าวนาปี,ขอนแก่น,2400642,2208937,735568
2550/51,2551,ข้าวนาปี,ขอนแก่น,2282815,2061258,704449
2551/52,2552,ข้าวนาปี,ขอนแก่น,2313242,2122431,686701
2552/53,2553,ข้าวนาปี,ขอนแก่น,2205257,2083653,658010
2553/54,2554,ข้าวนาปี,ขอนแก่น,2704124,2470815,830166
2554/55,2555,ข้าวนาปี,ขอนแก่น,2583310,2275675,784686
2555/56,2556,ข้าวนาปี,ขอนแก่น,2574947,2107302,706209
2556/57,2557,ข้าวนาปี,ขอนแก่น,2487781,2095587,709128
2557/58,2558,ข้าวนาปี,ขอนแก่น,2428350,2014350,684263
2558/59,2559,ข้าวนาปี,ขอนแก่น,2317220,1943017,656364
2559/60,2560,ข้าวนาปี,ขอนแก่น,2340107,2260675,776938
2560/61,2561,ข้าวนาปี,ขอนแก่น,2338159,2086468,715356
2561/62,2562,ข้าวนาปี,ขอนแก่น,2314227,1910807,618727
2549/50,2550,ข้าวนาปี,ชัยภูมิ,1257116,1103076,359985
2550/51,2551,ข้าวนาปี,ชัยภูมิ,1254925,1167843,364402
2551/52,2552,ข้าวนาปี,ชัยภูมิ,1280628,1195122,363578
2552/53,2553,ข้าวนาปี,ชัยภูมิ,1371283,1264983,392022
2553/54,2554,ข้าวนาปี,ชัยภูมิ,1768870,1549272,466982
2554/55,2555,ข้าวนาปี,ชัยภูมิ,1722100,1271268,500819
2555/56,2556,ข้าวนาปี,ชัยภูมิ,1712449,1557696,588561
2556/57,2557,ข้าวนาปี,ชัยภูมิ,1617366,1331242,509319
2557/58,2558,ข้าวนาปี,ชัยภูมิ,1597278,1303960,460261
2558/59,2559,ข้าวนาปี,ชัยภูมิ,1555792,1400784,491853
2559/60,2560,ข้าวนาปี,ชัยภูมิ,1557837,1452069,522761
2560/61,2561,ข้าวนาปี,ชัยภูมิ,1541640,1426790,529705
2561/62,2562,ข้าวนาปี,ชัยภูมิ,1572444,1434930,524697
2549/50,2550,ข้าวนาปี,นครราชสีมา,3103818,2777518,928738
2550/51,2551,ข้าวนาปี,นครราชสีมา,3119728,2816337,939499
